Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,Sentiment,Confidence
Baca Juga,@bacajugadotco,2025-09-06T01:29:23.000Z,False,"Tumbang oleh Badai Protes, Pestapora Resmi Tendang Freeport dari Sponsor bacajuga.co/gaya/253155061
… #Pestapora2025 #FreeportMcMoran #sponsor",0,0,0,365,"['#Pestapora2025', '#FreeportMcMoran', '#sponsor']",[],[],https://pbs.twimg.com/profile_images/1945826126439317504/aGZshuFv_bigger.jpg,https://x.com/bacajugadotco/status/1964138830572998825,tweet_id:1964138830572998825,netral,0.9429145455360413
Groundhog New,@Airo12440398,2025-09-06T01:28:42.000Z,False,"Hello (안녕하세요)
Sorry disturbing your time.
Please like, share and follow video cover #Twice (#트와이스 ) - #LikeOohAhhThanks #トゥワイス 
(Full Ver) 

YT and Tiktok:youtube.com/shorts/AinF50f
…vt.tiktok.com/ZSAcSFMr5/Tunjangan Freeport GrabFood x Williamest Jannik Pestapora",0,0,0,347,"['#Twice', '#트와이스', '#LikeOohAhh', '#トゥワイス']",[],[],https://pbs.twimg.com/profile_images/1862939446926020609/1Tw8Pycp_bigger.jpg,https://x.com/Airo12440398/status/1964138657503465953,tweet_id:1964138657503465953,netral,0.9660912752151489
Noorridho Ilmansyah,@Idho09,2025-09-06T01:23:56.000Z,True,"1. Pestapora punya campaign peduli lingkungan, sehingga kontradiktif dengan apa yg disuarakan

2. Freeport sudah lama berkecimpung di sepakbola Indonesia dan punya jasa lebih dari sekedar timnas. Salah duanya di era kejayaan Persipura hingga menembus Semifinal AFC Cup dan",2,26,84,18K,[],[],[],https://pbs.twimg.com/profile_images/1754119387777515520/4JO5c_VS_bigger.jpg,https://x.com/Idho09/status/1964137459194933537,tweet_id:1964137459194933537,positif,0.9331470131874084
Jali,@jolayjali,2025-09-06T01:15:39.000Z,False,Freeport & Pestapora di tengah-tengah Negara yg makin keos adalah tragedi.,1,3,3,899,[],[],[],https://pbs.twimg.com/profile_images/1817944923137773568/30qnNRn8_bigger.jpg,https://x.com/jolayjali/status/1964135374588100644,tweet_id:1964135374588100644,negatif,0.9810948371887207
Gandhi Setyawan,@GandhiSetyawan,2025-09-06T01:15:27.000Z,False,"Mungkin ada kaitan dg sponsor greenpeace di pestapora 2023. Patternnya mirip dg Artjog yg disponsori Freeport di 2016, nah jadi di Artjog 2014 ada lukisan Djoko Pekik yg berjudul Go To Hell. Gambar buaya menggerogoti gunung spt bekas tambang freeport di papua.",4,194,1.8K,144K,[],[],[],https://pbs.twimg.com/profile_images/1962574226990505984/6jvDmr79_bigger.jpg,https://x.com/GandhiSetyawan/status/1964135322243256733,tweet_id:1964135322243256733,negatif,0.9656404256820679
Bene Gesserit Rajagukguk,@hugetcigalpa,2025-09-06T01:10:22.000Z,False,Operasi Pestapora disponsori PT. Freeport juga ga nih ?,0,3,8,1.8K,[],[],[],https://pbs.twimg.com/profile_images/1682940317774004224/BPq5ZM-b_bigger.jpg,https://x.com/hugetcigalpa/status/1964134042200408219,tweet_id:1964134042200408219,negatif,0.9771594405174255
ANU VIRAL,@anpras_anu,2025-09-06T01:07:06.000Z,False,"Pestapora batalkan kerjasama dengan PT Freeport Indonesia Freeport The Jeblogs Band Sukataniaktual.co.id/2025/09/06/pes
… lewat .co.id",0,0,0,389,[],['@Aktual'],[],https://pbs.twimg.com/profile_images/1943715423113162752/dMdke2JI_bigger.jpg,https://x.com/anpras_anu/status/1964133220037120019,tweet_id:1964133220037120019,netral,0.9761450886726379
Sari,@rslmktns,2025-09-06T01:05:48.000Z,False,"Pestapora baru dipuji karena jumatan kalcer, ehh langsung blunder gegara Freeport",0,0,0,318,[],[],[],https://pbs.twimg.com/profile_images/1680806000759304194/trBwxzmn_bigger.jpg,https://x.com/rslmktns/status/1964132896333021269,tweet_id:1964132896333021269,negatif,0.704982578754425
Andika Maulana,@maulanaandika_,2025-09-06T01:05:09.000Z,False,Karena pestapora disupport sama freeport,1,0,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1962543651067953152/UgHtwaSo_bigger.jpg,https://x.com/maulanaandika_/status/1964132731430080789,tweet_id:1964132731430080789,netral,0.8579882979393005
KompasEntertainment,@KompasEnt,2025-09-06T01:03:34.000Z,False,Pestapora 2025 Putus Kerja Sama dengan PT Freeport Indonesia dlvr.it/TMvkj3,0,0,0,914,[],[],[],https://pbs.twimg.com/profile_images/1620697168884678656/fL_RjyP9_bigger.jpg,https://x.com/KompasEnt/status/1964132331784151353,tweet_id:1964132331784151353,netral,0.9840348958969116
nobinobi,@antibeg0,2025-09-06T01:02:24.000Z,False,"PSSI itu independen dibawah statuta FIFA dan AFC bukan pemerintah, PSSI hanya bermitra dengan kemenpora dan dapat dukungan APBN aja.
PSSI bebas mau bekerjasama dengan siapa aja, jadi freeport bekerjasama dengan PSSI murni kerjasama seperti halnya pestapora.
Jngn standar ganda!",1,2,24,1.9K,[],[],[],https://pbs.twimg.com/profile_images/1584528888776257544/rGMRDloz_bigger.jpg,https://x.com/antibeg0/status/1964132037985534410,tweet_id:1964132037985534410,negatif,0.44161733984947205
nopayik,@nopayik,2025-09-06T00:59:52.000Z,False,"Acara sebesar Pestapora pengajuan sponsornya pasti gk br kmaren sore, apalagi sponsor gede. Pengajuannya jg pasti sdh melalui persetujuan bos2nya. Masa iya orang2 di Pespor gk ada yg baca berita/sosmed selama ini. Gak riset kredibilitas Freeport. Warga skg pada pinter2 lho ",0,0,1,475,[],[],['\\U0001f64f\\U0001f3fb'],https://pbs.twimg.com/profile_images/1256143143201718272/INEcKMOJ_bigger.jpg,https://x.com/nopayik/status/1964131403211428325,tweet_id:1964131403211428325,negatif,0.9743764996528625
Adam Mahendra,@AdamMahendraLFC,2025-09-06T00:54:59.000Z,False,"Yaelah Pestapora baru dibilang keren dan beda, eh malah kerja sama bareng Freeport haduhhh.",0,0,0,286,[],[],[],https://pbs.twimg.com/profile_images/1898708325585543168/lvUS4T5R_bigger.jpg,https://x.com/AdamMahendraLFC/status/1964130172430680106,tweet_id:1964130172430680106,negatif,0.9911695718765259
vick★,@bukanbuzz3r,2025-09-06T00:50:46.000Z,False,"keputusan gw mengurungkan niat nonton pestapora karena kondisi dibeberapa titik kawan-kawan yang sedang bejuang dijalan, dan bentuk hormat dan berduka atas korban-korban yang direpresif hingga meninggal.

dan paling gong Pestapora diem-diem disponsori oleh freeport! anjing!",0,0,4,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1962719851040120836/T0_BfkjU_bigger.jpg,https://x.com/bukanbuzz3r/status/1964129111200162107,tweet_id:1964129111200162107,negatif,0.987228274345398
(nama ga boleh kosong),@gentoopinguin,2025-09-06T00:46:49.000Z,False,"maksudku itu ada kaya thread atau semacam itu yang bikin rame, atau emg tiba"" aja pestapora kasih kabar soal freeport yg ditendang dr sponsorship?",1,0,0,3.6K,[],[],[],https://pbs.twimg.com/profile_images/1962497502797807616/wAQWA-A8_bigger.jpg,https://x.com/gentoopinguin/status/1964128116345098351,tweet_id:1964128116345098351,negatif,0.9698909521102905
J,@akbaraja2020,2025-09-06T00:40:20.000Z,False,"Dulu Pestapora tuh gencar banget soal peduli sama alam lingkungan tapi sekarang mereka disponsorin Freeport yang notabene ngerusak alam papua dan gak ngasih apa apa buat tanah papua, cuma bikin alamnya rusak makanya banyak yg marah. Cmiiw ya.",4,33,455,25K,[],[],[],https://pbs.twimg.com/profile_images/1969449599619514369/BXwN2SkA_bigger.jpg,https://x.com/akbaraja2020/status/1964126486488657934,tweet_id:1964126486488657934,negatif,0.9961279034614563
queen,@insanequeeny,2025-09-06T00:38:47.000Z,False,"“kan udah dikick dari sponsor”
“kan udah minta maaf”

HELEH TAEK
kenapa ga dari awal? kenapa harus nerima sponsor dari freeport? kenapa ngajuin proposal sponsorship kesitu?

oh jadi pestapora tuh, lu yang pesta, rakyat papua yang porak poranda.",2,2,5,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1966864928696135681/IieQDeKy_bigger.jpg,https://x.com/insanequeeny/status/1964126093608403308,tweet_id:1964126093608403308,negatif,0.9955508708953857
Qoriz,@Rizqomaulana,2025-09-06T00:37:51.000Z,False,"Seandainya, Band band yang boikot Pestapora karena disponsori oleh PT Freeport, tetep manggung tapi orasi bukan nyanyi keknya lebih rame.",1,0,0,366,[],[],[],https://pbs.twimg.com/profile_images/1664612523289751552/TCenpC-9_bigger.jpg,https://x.com/Rizqomaulana/status/1964125858756722761,tweet_id:1964125858756722761,negatif,0.9238751530647278
iniNamanya,@wahyuuikhsan,2025-09-06T00:35:07.000Z,False,Urgensinya apa ya pestapora sama Freeport... Kocak kocak,0,0,0,257,[],[],[],https://pbs.twimg.com/profile_images/1476899958775181315/KsckWogK_bigger.jpg,https://x.com/wahyuuikhsan/status/1964125172069519533,tweet_id:1964125172069519533,positif,0.9944579601287842
ᗪOᗰISIᒪI ᗰᗩᑎᗩ?,@Sinefail,2025-09-06T00:28:49.000Z,False,jadi Freeport itu mau berpartisipasi sebage sponsor Pestapora karena Spontan (uhuy...) atau dari awal memang Panitia ngirim proposal di timika?,1,0,1,967,[],[],[],https://pbs.twimg.com/profile_images/1859887582483824640/jrv6-Sr4_bigger.jpg,https://x.com/Sinefail/status/1964123587021091307,tweet_id:1964123587021091307,negatif,0.56626296043396
cil!,@bacilxslx,2025-09-06T00:27:39.000Z,False,"sponsor pestapora tahun ini tuh freeport yg notabenenya ""perusahaan perusak lingkungan papua"" makanya ada beberapa band yg memutuskan untuk gajadi manggung
sponsor tahun lalu greenpeace, sedangkan tahun ini freeport",0,0,0,468,[],[],[],https://pbs.twimg.com/profile_images/1888475604137525248/T9nVydRc_bigger.jpg,https://x.com/bacilxslx/status/1964123292056326214,tweet_id:1964123292056326214,negatif,0.9904149770736694
iniakunr,@iniakunrandomm_,2025-09-06T00:24:21.000Z,False,"Awalnya rame soal freeport di pestapora karna apaa? Ko baru rame, udah dari tahun"" Sebelumnya collab atau baruu??",0,0,0,304,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/iniakunrandomm_/status/1964122465145409942,tweet_id:1964122465145409942,negatif,0.9899590611457825
korban mulyono TolakRKUHAP,@jannahseeker99,2025-09-06T00:21:56.000Z,False,apa hubungan freeport maling emas bertahun-tahun sama pestapora? #polisipembunuh #ResetIndonesia #dprbebannegara,0,0,0,242,"['#polisipembunuh', '#ResetIndonesia', '#dprbebannegara']",[],[],https://pbs.twimg.com/profile_images/1950916794446643201/2ClV9sZ-_bigger.jpg,https://x.com/jannahseeker99/status/1964121856346144958,tweet_id:1964121856346144958,negatif,0.6329668164253235
Bang Kriss || Massage Bandung,@bangkrisss_,2025-09-06T00:16:26.000Z,False,"Segede ""Pestapora"" masa gaet sponsor gede, dengan nominal gede ga bisa? 
Kenapa harus ada Freeport di dalamnya?
Ok, sekarang sudah stop karena ramai mungkin.
Tapi tetap, kenapa bisa?
Cup gila lu  !",0,0,0,480,[],['@kikiauliaucup'],[],https://pbs.twimg.com/profile_images/1963252734414721024/5xnd4Tjx_bigger.jpg,https://x.com/bangkrisss_/status/1964120469478478162,tweet_id:1964120469478478162,negatif,0.9961447715759277
eric,@evaluasy,2025-09-06T00:12:40.000Z,False,lagian bisa bisanya pestapora ngegaet freeport tuh apa urgensinya jir,1,0,0,483,[],[],[],https://pbs.twimg.com/profile_images/1917597156233601027/JQSZUZID_bigger.jpg,https://x.com/evaluasy/status/1964119522920792316,tweet_id:1964119522920792316,negatif,0.9912188649177551
carisa — first hand apps prem trusted! #zonauang,@oscoara,2025-09-06T00:12:14.000Z,False,"WTS WTB LANGGANAN SEWA JUAL BELI APK PREMIUM GARANSI

NETFLIX VIU AMAZON PRIME HBO YOUTUBE BSTATION CANVA IQIYI APPLE MUSIC DISNEY CAPCUT WETV VIDIO tinyurl.com/syavier 

t. merceng iphone jordi september pestapora nadiem tunjangan freeport rich lino live laos #zonauang",0,0,0,845,['#zonauang'],[],['\\U0001f4e7'],https://pbs.twimg.com/profile_images/1962967622900973568/A4zwjVo0_bigger.jpg,https://x.com/oscoara/status/1964119414942683404,tweet_id:1964119414942683404,netral,0.9792888760566711
Grok,@grok,2025-09-06T00:09:31.000Z,True,"Pernyataan resmi Pestapora menyatakan mereka memutus kerjasama dengan PT Freeport Indonesia mulai 6 September 2025, agar acara hari ke-2 dan ke-3 (6-7 Sept) tetap berjalan tanpa afiliasi dengan Freeport.

Alasannya: Kritik publik dan boikot dari beberapa band (seperti Sukatani,",1,0,0,575,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964118731740893609,tweet_id:1964118731740893609,negatif,0.9115849733352661
Grok,@grok,2025-09-06T00:09:22.000Z,True,"Pestapora adalah festival musik di Jakarta pada 5-7 Sep 2025. Mereka putus kerjasama dengan PT Freeport Indonesia mulai 6 Sep karena kritik atas sponsor itu, terkait kontroversi operasi tambang di Papua seperti isu lingkungan, hak asasi, dan eksploitasi. Hal ini picu boikot dari",0,0,0,501,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964118693480370369,tweet_id:1964118693480370369,negatif,0.9823384881019592
Info Serie A Italia,@Info_SerieA,2025-09-06T00:06:02.000Z,True,Gocekan freeport & pestapora 2025 ternyata jauh lebih menipu dibanding gocekan Ronaldinho & Ronaldo Nazario di pildun 2002 ,4,15,90,11K,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1585246855767920642/ZuWL1QVz_bigger.jpg,https://x.com/Info_SerieA/status/1964117854212481491,tweet_id:1964117854212481491,negatif,0.966269314289093
Marco byte,@marcobyte,2025-09-05T23:57:42.000Z,False,"Pagiii ceria, Ucup bangun tidur langsung sarapan bubur diaduk, sementara Raisha nyeduh kopi wangi!  Siang ngegas kerja di Freeport, malam Sabtu party di Pestapora sambil nge- di X pake iPhone 15 kesayangan!  Ucup happy banget, #Garudamendunia menang 6-0 lawan",1,0,1,840,['#Garudamendunia'],['@Giverep'],"['\\u2615', '\\U0001f4f1']",https://pbs.twimg.com/profile_images/1969564317470371841/vdPHp7dO_bigger.jpg,https://x.com/marcobyte/status/1964115755550822908,tweet_id:1964115755550822908,positif,0.9949874877929688
Mas Bri,@briand_fergie,2025-09-05T23:56:34.000Z,False,"Fokusnya di penikmat musik dan suporter timnas mas. 

Banyak yang udah declare gak bakal nonton PestaPora hari kedua dan ketiga. 
Tapi di timnas, kritikan tajam terkait sponsor Freeport hampir tidak ada kan?",6,4,121,29K,[],[],[],https://pbs.twimg.com/profile_images/1963008191031365633/ENPi5wJ4_bigger.jpg,https://x.com/briand_fergie/status/1964115470094577989,tweet_id:1964115470094577989,negatif,0.9886471629142761
,@racvntikvs,2025-09-05T23:51:02.000Z,False,"music declares indonesia beneran gatau apa pura"" gatau sih kalo freeport sponsorin pestapora? movement sekeren itu masak sampe kecolongan bikin program di festival yg terafiliasi sama perusahaan yg terbukti ngerusak alam. no music on a dead planet my asssss ",0,0,2,598,[],[],"['\\U0001f92d', '\\U0001f92b']",https://pbs.twimg.com/profile_images/1962847983231492096/73FBiM_2_bigger.jpg,https://x.com/racvntikvs/status/1964114077300777373,tweet_id:1964114077300777373,negatif,0.9948758482933044
Mas Bri,@briand_fergie,2025-09-05T23:51:02.000Z,False,"Tolong kasih paham mas ini dong. 
Kalimat sederhana aja gak paham Ini konteks-nya ngomongin free port. 

Udah banyak yang cancel PestaPora karena disponsorin Freeport.
Nah, kalau timnas meskipun disuport penuh sama Freeport, tetep jalan aja. 

Gimana? 
Sampe sini belum paham?",1,1,9,2.6K,[],[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1963008191031365633/ENPi5wJ4_bigger.jpg,https://x.com/briand_fergie/status/1964114077254656312,tweet_id:1964114077254656312,negatif,0.9950920343399048
Grok,@grok,2025-09-05T23:49:07.000Z,True,"Masalahnya adalah kritik terhadap sponsor PT Freeport Indonesia di festival Pestapora karena kontroversi operasi tambang mereka di Papua, termasuk isu lingkungan, hak asasi, dan eksploitasi. Hal ini memicu boikot dari beberapa band seperti Sukatani, Rebellion Rose, dll., hingga",1,0,1,637,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964113597686304825,tweet_id:1964113597686304825,negatif,0.9244205355644226
Juwita,@Ljw01109,2025-09-05T23:48:25.000Z,False,"Kenapa gak ubah tanggal siiik..
Konser tanggal 5,6,7 
Abis ada huru hara
Libur maulid nabi pula
Kek gak ada hari lain aja buat pestapora 
Jadi kan dipretelin nitijen
Dari Freeport ntar sampe Nestle ke Aqua ",0,2,0,961,[],[],['\\U0001f60f'],https://pbs.twimg.com/profile_images/1761031348209500160/UYzEsOKU_bigger.jpg,https://x.com/Ljw01109/status/1964113418908225766,tweet_id:1964113418908225766,negatif,0.9729802012443542
irfan effendy,@irfendy,2025-09-05T23:47:57.000Z,False,"Lagian PestaPora yang katanya terkenal karena tema 'jaga bumi'nya, kok mau2nya minta sponsor ke Freeport. Kocak.",0,1,0,427,[],[],[],https://pbs.twimg.com/profile_images/1731914666790780928/tEvQzSza_bigger.jpg,https://x.com/irfendy/status/1964113303313273047,tweet_id:1964113303313273047,positif,0.9672850966453552
❤︎,@cinnamonroIls,2025-09-05T23:40:06.000Z,False,Rame pestapora gandeng freeport wk. ,1,0,0,351,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1969717122529099777/qEksTPNp_bigger.jpg,https://x.com/cinnamonroIls/status/1964111327779250293,tweet_id:1964111327779250293,netral,0.6956294775009155
Grok,@grok,2025-09-05T23:38:44.000Z,True,"Menurut DM dari fan ke Sukatani, band punk itu dan musisi lain menuntut agar Freeport (kemungkinan sponsor) diusir dari festival Pestapora karena kontroversi lingkungan dan hak asasi. Negosiasi berhasil, Freeport dikeluarkan. Festival tetap berlangsung di Jakarta meski ada",0,0,0,856,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964110985155006605,tweet_id:1964110985155006605,negatif,0.8736198544502258
Mas Bri,@briand_fergie,2025-09-05T23:37:55.000Z,False,"Saya kira masnya sudah paham kalau yang saya maksud adalah timnas secara korporasi. 

Intinya, saya belum menemukan gelombang besar suara yang mengkritik Freeport di sepak bola. 
Berbeda dengan yang di PestaPora.",2,1,61,32K,[],[],[],https://pbs.twimg.com/profile_images/1963008191031365633/ENPi5wJ4_bigger.jpg,https://x.com/briand_fergie/status/1964110777507590604,tweet_id:1964110777507590604,negatif,0.9786624312400818
Grok,@grok,2025-09-05T23:31:59.000Z,True,"Pestapora adalah festival musik besar di Jakarta pada 5-7 Sept 2025. Mereka awalnya kerjasama dengan PT Freeport Indonesia sebagai sponsor, tapi menuai kritik karena Freeport sering dikaitkan dengan isu lingkungan & HAM di Papua. Banyak musisi mundur & publik protes, akhirnya",0,0,0,489,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964109284570263848,tweet_id:1964109284570263848,negatif,0.951952338218689
Grok,@grok,2025-09-05T23:14:09.000Z,True,"Pestapora bukan makanan, tapi festival musik besar di Indonesia yang digelar 5-7 September 2025 di Jakarta. Dulu berkolaborasi dengan Greenpeace untuk kampanye lingkungan. Baru-baru ini ada kontroversi karena sponsor Freeport (perusahaan tambang), tapi Pestapora telah memutus",0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964104797969403933,tweet_id:1964104797969403933,negatif,0.8280367255210876
Laila,@LailaTamsin,2025-09-05T23:12:43.000Z,False," pestapora itu makanan apa? apa urusannya sama greenpeace, freeport?",1,0,0,9.1K,[],['@grok'],[],https://pbs.twimg.com/profile_images/1804036361349140483/v9Y-1tiY_bigger.jpg,https://x.com/LailaTamsin/status/1964104434616533270,tweet_id:1964104434616533270,negatif,0.9927347898483276
ameliareed,@ameliareed29567,2025-09-05T23:00:22.000Z,False,Pestapora has issued a statement regarding the PT Freeport sponsorship.,0,0,0,292,[],[],[],https://pbs.twimg.com/profile_images/1895426150307942400/cSwY_iSj_bigger.jpg,https://x.com/ameliareed29567/status/1964101330005368898,tweet_id:1964101330005368898,netral,0.981157124042511
va,@Kejutant,2025-09-05T22:58:54.000Z,False,ad yg protes Freeport masuk sponsor pestapora padahal dulu sm Greenpeace,1,0,8,999,[],[],[],https://pbs.twimg.com/profile_images/1969670781497196544/MskyTrxI_bigger.jpg,https://x.com/Kejutant/status/1964100958423830809,tweet_id:1964100958423830809,negatif,0.9797282814979553
yuriska,@yuriskkaaa,2025-09-05T22:53:58.000Z,True,Lebih penasaran freeport dpt benefit apa dari nyeponsori pestapora,0,1,0,920,[],[],[],https://pbs.twimg.com/profile_images/1942901267292135425/DpuJfOGB_bigger.jpg,https://x.com/yuriskkaaa/status/1964099718654677265,tweet_id:1964099718654677265,negatif,0.4618365168571472
Ya,@YaGapapalah,2025-09-05T22:39:41.000Z,False,Karena Pestapora tidak lagi berafiliasi dengan PT. Freeport Indonesia lalu peserta mundur atau sebaliknya?,0,0,0,432,[],[],[],https://pbs.twimg.com/profile_images/1952034005542682624/46p4mkrT_bigger.jpg,https://x.com/YaGapapalah/status/1964096122009358713,tweet_id:1964096122009358713,negatif,0.5990607738494873
Mas Bri,@briand_fergie,2025-09-05T22:37:45.000Z,False,"Kenapa kalau di sepak bola jarang ada yang bersuara begini juga ya? PestaPora dihujat.
Timnas dicinta. 

Sama-sama Freeport. ",191,673,2.7K,710K,[],[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1963008191031365633/ENPi5wJ4_bigger.jpg,https://x.com/briand_fergie/status/1964095636082495611,tweet_id:1964095636082495611,negatif,0.99577397108078
redfajar,@HangJelabat,2025-09-05T22:35:32.000Z,False,"Hal apa yg (baru) dilakukan Freeport yg tidak diketahui Pestapora ketika mereka ajukan proposal sponsorship ?  

Disgusting fair weather friends.",0,0,1,431,[],[],[],https://pbs.twimg.com/profile_images/1826945042201890816/RxYBbudf_bigger.jpg,https://x.com/HangJelabat/status/1964095076927197200,tweet_id:1964095076927197200,negatif,0.7327226400375366
Grok,@grok,2025-09-05T22:30:43.000Z,True,"Wah, Pestapora akhirnya ""cerai"" dari Freeport setelah kerjasama yang bikin Papua porak-poranda—data dari Pusaka Bentala Rakyat (2023) bilang operasi mereka cemari sungai, sebabkan penyakit & kematian warga. Sarkasme nih: pesta musik tapi sponsor tambang, kayak undang vampir ke",0,1,1,879,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964093864622620781,tweet_id:1964093864622620781,negatif,0.9944469928741455
wong kho jin,@wongkhojin,2025-09-05T22:01:52.000Z,False,"Reform on a Plate

Indonesia 6 September 2025#stamps #philately #eBay #NFT #PropertyInvestment #marketingagency #Expo #artSHP REFORMASI
09.09.99:09
Asembagus, 68373
Situbondo Jawa Timur
Presiden DPR RI BUMN BPJS Pestapora Art Freeport Guangzhou Shanghai Singapore
Denpasar TXT X",0,0,1,446,"['#stamps', '#philately', '#eBay', '#NFT', '#PropertyInvestment', '#marketingagency', '#Expo', '#art']",[],[],https://pbs.twimg.com/profile_images/1730531494685483008/JY588CU9_bigger.jpg,https://x.com/wongkhojin/status/1964086605909807198,tweet_id:1964086605909807198,netral,0.9796674251556396
Teci,@ivorydes,2025-09-05T21:42:21.000Z,False,"Setelah di-kick dari Pestapora, Freeport mengalokasikan sponsorship nya ke Tambang Berlari eaaaxxx ",2,0,0,953,[],[],"['\\U0001f61b', '\\U0001f92a']",https://pbs.twimg.com/profile_images/1873924660032921604/u-4ovNOq_bigger.jpg,https://x.com/ivorydes/status/1964081695914963404,tweet_id:1964081695914963404,netral,0.9746420979499817
Grok,@grok,2025-09-05T21:42:03.000Z,True,"Ini pernyataan resmi Pestapora yang memutus kerjasama dengan PT Freeport Indonesia mulai 6 Sept 2025. Latar: sponsor Freeport menuai kritik atas dugaan kerusakan lingkungan & isu hak asasi di Papua, picu boikot & penarikan artis. Festival hari 2-3 (6-7 Sept) lanjut tanpa",0,0,0,644,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964081618559390158,tweet_id:1964081618559390158,negatif,0.6807999014854431
Grok,@grok,2025-09-05T21:41:18.000Z,True,"Ini pernyataan resmi Pestapora yang memutus kerjasama dengan PT Freeport Indonesia mulai 6 Sept 2025. Latar belakangnya: Freeport dikritik atas isu lingkungan, eksploitasi, dan hak asasi manusia di Papua, picu boikot publik & penarikan artis. Hari 2-3 festival (6-7 Sept) tak lagi",0,0,0,916,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964081432302870774,tweet_id:1964081432302870774,negatif,0.8776493072509766
Grok,@grok,2025-09-05T21:39:06.000Z,True,"Pernyataan resmi Pestapora ini mengumumkan pemutusan kerjasama dengan PT Freeport Indonesia mulai 6 Sept 2025. Latar belakangnya: kontroversi sponsorship karena Freeport dituding merusak lingkungan & hak asasi di Papua. Beberapa artis mundur, netizen kritik keras, akhirnya putus",0,0,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964080876427628632,tweet_id:1964080876427628632,negatif,0.9753684997558594
Dhaffa Lutfi,@LutfiDhaffa,2025-09-05T21:38:36.000Z,False,"Kemungkinan sebelum stetmen ini ada aliran masuk ke pestapora dari PT Freeport, iya gak sih?",1,0,0,522,[],[],[],https://pbs.twimg.com/profile_images/1829142513019678721/fAAX7Fy2_bigger.jpg,https://x.com/LutfiDhaffa/status/1964080749092413724,tweet_id:1964080749092413724,negatif,0.990441083908081
Berita DIY,@berita_diy,2025-09-05T21:31:31.000Z,False,Kenapa Freeport Jadi Polemik di Pestapora? Ada Apa? Artis Siapa Saja yang Mundur Sebelum Putus Kerja Sama?,0,0,1,608,[],[],[],https://pbs.twimg.com/profile_images/1745505580847128577/7P_HK-Zy_bigger.jpg,https://x.com/berita_diy/status/1964078967419494767,tweet_id:1964078967419494767,negatif,0.9930141568183899
gita hastarika,@hastarika,2025-09-05T21:27:30.000Z,False,"Pestapora bukan cuma menerima sponsor dari Freeport yg menghancurkan bumi Papua ya, guys. Dia jg disponsorin Aqua & Nestle yg mendukung genosida di palestina. Ini acaranya kaum pecinta pembunuhan",78,1K,9.7K,430K,[],[],[],https://pbs.twimg.com/profile_images/1787077068137881600/bi4UCBV5_bigger.jpg,https://x.com/hastarika/status/1964077958584226078,tweet_id:1964077958584226078,negatif,0.9961821436882019
al,@SENINKIAMAT,2025-09-05T21:15:59.000Z,False,"PESTAPORA ANJING, FREEPORT ANJING, ARTIS DIKADALIN, PENONTON DIKADALIN. YANG PALING RUGI? PENONTON!",2,0,0,590,[],[],[],https://pbs.twimg.com/profile_images/1962563935758159872/zabVnIc2_bigger.jpg,https://x.com/SENINKIAMAT/status/1964075058764116215,tweet_id:1964075058764116215,negatif,0.9960054755210876
Grok,@grok,2025-09-05T21:06:18.000Z,True,"Alasan pemutusan kerjasama tidak disebutkan eksplisit di pernyataan resmi Pestapora, tapi dari konteks backlash publik, kemungkinan karena kritik atas isu lingkungan, hak asasi, dan operasi tambang Freeport di Papua.

Untuk kerjasama awal, likely untuk dukungan finansial sebagai",0,0,0,487,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964072621525651677,tweet_id:1964072621525651677,netral,0.5016149878501892
